1.245,2201.79,1064.647,2218.074,932.476,2378.44,543.602,2566.913,127.328,2579.252,58.66,2696.08,122.847
1.25,2210.719,1063.26,2227.635,931.613,2390.447,544.116,2572.905,123.509,2584.76,54.728,2702.054,117.516
1.255,2219.655,1061.959,2237.173,931.171,2402.249,544.462,2577.951,119.45,2589.298,50.937,2707.011,111.725
1.26,2228.721,1060.733,2246.559,930.981,2413.646,544.463,2582.525,116.045,2591.605,50.71,2711.787,106.317
1.265,2238.1,1059.572,2255.739,930.897,2424.657,544.304,2586.309,113.352,2593.575,50.179,2715.524,102.412
1.27,2248.264,1058.671,2265.059,930.689,2435.38,543.817,2590.156,111.08,2596.004,49.478,2719.493,98.684
1.275,2259.564,1058.189,2274.551,930.336,2446.008,543.252,2594.351,108.994,2598.856,49.001,2723.806,94.533
1.28,2269.105,1057.003,2284.371,929.7,2456.351,542.445,2599.096,106.807,2602.063,48.357,2730.238,89.001
1.285,2278.848,1055.918,2295.069,929.221,2466.164,541.471,2604.434,104.692,2605.341,47.563,2735.269,84.544
1.29,2288.508,1054.982,2305.222,928.415,2475.52,540.369,2610.102,103.011,2608.479,46.841,2739.877,79.91
1.295,2298.312,1054.216,2315.431,927.585,2484.151,539.116,2615.526,101.98,2611.269,46.111,2744.067,75.215
1.3,2308.145,1053.599,2325.809,926.853,2492.299,537.928,2619.05,100.954,2613.733,45.443,2747.685,70.354
1.305,2318.092,1053.12,2336.153,926.265,2500.338,536.903,2623.26,100.184,2615.738,44.954,2750.651,65.603
1.31,2328.015,1052.831,2346.44,926.205,2508.445,536.104,2625.591,100.126,2617.19,44.504,2752.61,61.375
1.315,2338.034,1052.64,2356.643,926.638,2516.883,535.705,2628.308,99.367,2618.264,44.301,2753.923,57.479
1.32,2348.128,1052.585,2366.693,927.468,2526.002,535.905,2630.085,99.176,2619.112,44.047,2754.834,53.87
1.325,2358.306,1052.798,2376.619,928.571,2535.835,536.932,2631.971,98.608,2619.75,43.892,2755.559,50.666
1.33,2368.504,1053.214,2385.72,929.452,2547.126,538.825,2633.718,98.214,2620.339,43.75,2756.305,47.928
1.335,2378.831,1053.941,2395.201,930.908,2558.844,540.952,2635.412,97.997,2620.871,43.739,2757.131,45.619
1.34,2389.184,1054.981,2404.556,932.47,2570.34,542.991,2636.916,97.992,2621.334,43.748,2758,43.746
1.345,2399.4,1056.233,2413.846,934.171,2580.88,544.557,2637.986,98.258,2620.687,44.479,2758.692,42.612
1.35,2409.611,1057.659,2423.075,936.013,2590.734,546.035,2639.121,98.343,2621.183,44.468,2759.335,41.695
1.355,2419.657,1059.217,2432.232,937.965,2600.034,547.314,2640.99,98.775,2621.522,44.534,2759.766,40.973
1.36,2429.486,1060.953,2441.188,939.936,2608.371,548.468,2641.655,98.781,2621.807,44.531,2760.045,40.25
1.365,2438.908,1062.791,2450.084,941.963,2615.626,549.329,2642.256,98.773,2621.987,44.562,2760.246,39.462
1.37,2448.228,1064.835,2458.846,943.946,2622.266,550.001,2642.778,98.731,2622.184,44.506,2760.437,38.742
1.375,2457.279,1067.001,2467.355,946.002,2628.381,550.235,2643.261,98.704,2622.352,44.4,2760.599,38.126
1.38,2466.185,1069.231,2475.808,948.005,2633.977,550.21,2643.681,98.661,2622.534,44.362,2760.831,37.644
1.385,2474.96,1071.579,2484.177,949.957,2639.118,550.139,2644.062,98.665,2622.67,44.27,2761.028,37.291
1.39,2483.462,1074.024,2492.563,951.818,2643.644,550.209,2644.397,98.64,2623.398,43.985,2761.209,36.933
1.395,2491.972,1076.461,2500.807,953.598,2647.61,550.098,2644.67,98.679,2623.445,43.977,2761.296,36.619
1.4,2500.311,1078.901,2508.991,955.45,2651.119,549.992,2644.874,98.663,2623.464,43.96,2761.34,36.351
1.405,2508.682,1081.358,2517.152,957.316,2654.461,549.656,2645.06,98.695,2623.513,43.951,2761.358,36.202
1.41,2517.026,1083.83,2525.305,959.266,2657.746,549.23,2645.425,99.048,2623.54,44.001,2761.396,36.148
