Time,il_crest_X,il_crest_Z,grt_troc_X,grt_troc_Z,lat_con_X,lat_con_Z,lat_mall_X,lat_mall_Z,heel_X,heel_Z,5th_mtar_X,5th_mtar_Z,trunk_angle,thigh_angle,shank_angle,foot_angle,hip_angle,knee_angle,ankle_angle,hip_velocity,knee_velocity,ankle_velocity,heel_velo,heel_accel
0.72,1.289907,1.0852929999999998,1.2768119999999998,0.9493980000000001,1.121434,0.5430119999999999,0.915489,0.129255,0.873391,0.077719,1.002656,0.035415999999999996,84.49590621414738,69.07609881557501,63.53845665823945,50.75578624058788,15.419807398572374,5.537642157335561,12.782670417651566,53.34832836961278,66.88619495615876,74.91558522132344,0.3737999999999988,4.260000000000093
0.725,1.298686,1.083577,1.28549,0.947774,1.1279970000000001,0.542091,0.916868,0.130808,0.874268,0.079652,1.002751,0.035522,84.44998367783055,68.78294587754601,62.826647966691155,50.21426450269331,15.667037800284533,5.9562979108548575,12.612383463997844,53.07881985407045,87.76217161980775,-28.655502216949433,0.3945000000000001,3.400000000000061
0.73,1.307527,1.081937,1.29434,0.946086,1.1348399999999998,0.541066,0.918385,0.132429,0.875171,0.081664,1.002875,0.035594,84.45569275350232,68.50509715638924,62.0898332828556,49.59371788737353,15.950595597113079,6.41526387353364,12.496115395482072,43.71857808303897,96.84054839241858,-24.72967033175093,0.40779999999999944,4.529999999999941
0.735,1.3166300000000002,1.0801859999999999,1.303223,0.94443,1.1419100000000002,0.53998,0.9199470000000001,0.13403600000000002,0.876164,0.08373,1.003042,0.035658999999999996,84.35986854068808,68.25564495957316,61.33094156479412,48.96585480411378,16.104223581114923,6.924703394779044,12.365086760680335,39.114324338095194,107.83086442509803,-25.137124512394116,0.4397999999999995,4.829999999999969
0.74,1.325768,1.078501,1.312338,0.9426760000000001,1.149243,0.538771,0.921261,0.135522,0.877152,0.086062,1.0032780000000001,0.035692999999999996,84.35310687107176,68.01136803057773,60.51779551279311,48.27305136243498,16.34173884049403,7.493572517784621,12.24474415035813,33.99299037980083,125.51050880890233,-48.591946591424986,0.4560999999999992,4.650000000000061
0.745,1.3351220000000001,1.07676,1.321523,0.94084,1.157185,0.5372899999999999,0.923115,0.137328,0.878625,0.088291,1.003812,0.035741,84.28648530984587,67.84233182493294,59.66252334206487,47.78335604729879,16.44415348491293,8.179808482868069,11.879167294766084,34.49623577996303,126.06684601120139,-22.804143447355308,0.4863000000000002,6.51000000000011
0.75,1.344427,1.075001,1.33084,0.9388880000000001,1.164904,0.5360410000000001,0.925141,0.13923,0.879846,0.090925,1.004125,0.035842,84.29953467373473,67.61283347544106,58.85859249754443,46.84188978165985,16.68670119829366,8.754240977896636,12.016702715884577,38.515457377788174,123.4599042304416,-2.2451293049037684,0.5212000000000003,8.179999999999836
0.755,1.353989,1.073168,1.340264,0.9367920000000001,1.173039,0.53459,0.9273669999999999,0.14129,0.881465,0.093503,1.004462,0.036007,84.2530532872711,67.42374522858029,58.0093377034078,46.152621701690755,16.829308058690813,9.414407525172486,11.856716001717047,35.04193591738411,125.16774360832048,19.849126863181237,0.5680999999999986,9.679999999999957
0.76,1.3636430000000002,1.0712840000000001,1.349838,0.934631,1.181079,0.533281,0.9298310000000001,0.143594,0.882799,0.096606,1.004571,0.036284,84.23141936189293,67.19429880442543,57.18838039044559,44.9731864059292,17.037120557467503,10.005918413979842,12.21519398451639,33.54743202948495,127.22832511366408,56.525818674889145,0.618,9.310000000000143
0.765,1.373272,1.0693910000000002,1.359385,0.932519,1.1896600000000002,0.5318590000000001,0.932952,0.14613800000000002,0.884734,0.09968300000000001,1.004901,0.036702,84.20660901193278,67.04182663294712,56.35513585663799,43.933161668172055,17.164782378985663,10.686690776309128,12.421974188465938,29.833017047154417,144.90718321055368,43.10795486108102,0.6612000000000001,10.589999999999879
0.77,1.382933,1.067464,1.369109,0.93038,1.198528,0.53034,0.9358,0.14876599999999998,0.886621,0.103218,1.005289,0.037229,84.24157294342034,66.90612221548129,55.45113196939591,42.80485843626871,17.335450727939048,11.45499024608538,12.6462735331272,26.736379857372558,156.11737024710152,40.34969014539055,0.7238999999999989,11.719999999999898
0.775,1.392837,1.0655029999999999,1.378951,0.928279,1.207697,0.528913,0.9389550000000001,0.15156899999999998,0.888873,0.106922,1.005772,0.037840000000000006,84.22178252549364,66.78963634793425,54.541771869154104,41.71630077923426,17.43214617755939,12.247864478780144,12.825471089919844,15.226475553264137,160.08315513081527,56.26173260063249,0.7783999999999992,11.040000000000061
0.78,1.402843,1.063546,1.3888610000000001,0.926335,1.217071,0.5275610000000001,0.942458,0.154567,0.8913220000000001,0.111002,1.006269,0.038703,84.18156083769722,66.69384535422553,53.638023556831996,40.42913269769847,17.48771548347169,13.055821797393534,13.208890859133525,6.889707487744084,177.81024436562998,57.73224226464104,0.8342999999999996,11.290000000000035
0.785,1.41294,1.061634,1.398946,0.924411,1.227133,0.525924,0.946183,0.15778999999999999,0.89413,0.115265,1.0069160000000001,0.039688,84.17710723877907,66.67606398634224,52.6500970639058,39.24730355133954,17.50104325243683,14.025966922436446,13.402793512566255,0.3339615813970906,197.3098364566921,58.43611262756094,0.8912999999999996,12.909999999999977
0.79,1.423077,1.059812,1.409105,0.922639,1.2375440000000002,0.5244120000000001,0.95027,0.161128,0.897274,0.11991500000000001,1.0076040000000002,0.040811,84.18409404193858,66.69303894265292,51.66411878069246,37.87086679528333,17.49105509928566,15.028920161960457,13.793251985409135,-4.155309646219504,204.17192274941823,91.05164112664914,0.9633999999999995,13.159999999999949
0.795,1.433465,1.058023,1.419521,0.920995,1.248349,0.522963,0.954636,0.16459600000000002,0.900692,0.12489900000000001,1.008378,0.042197000000000005,84.18956949490878,66.73007933893415,50.66239318900352,36.34908326517077,17.459490155974635,16.06768614993063,14.313309923832747,-18.05946937663661,232.14774630305237,103.5052832075464,1.0228999999999993,10.410000000000121
0.8,1.443771,1.056492,1.4299300000000001,0.919521,1.260114,0.52102,0.959608,0.168314,0.904567,0.130144,1.009276,0.043804,84.22981484385463,66.91935443833533,49.56895681334435,34.74065199585975,17.310460405519294,17.350397624990983,14.8283048174846,-32.17148406150724,252.46689275660378,127.12481983707124,1.0675000000000008,15.48999999999979
0.805,1.4542410000000001,1.0551199999999998,1.440458,0.9182190000000001,1.27209,0.519381,0.965129,0.172171,0.9086369999999999,0.13557400000000003,1.010377,0.045593,84.25091392020202,67.11313860484246,48.52078352734579,32.93622540514233,17.137775315359562,18.59235507749667,15.584558122203461,-47.57916372509352,290.00196147127014,53.44900229403175,1.1777999999999973,19.300000000000967
0.81,1.464831,1.0539690000000002,1.451127,0.9170710000000001,1.285271,0.517668,0.9700259999999999,0.177253,0.913122,0.141922,1.011564,0.047646,84.28352265420533,67.44885388593697,47.19843664623328,31.835641805808365,16.834668768268358,20.250417239703687,15.362794840424918,-57.955755615041106,311.9026320456516,62.438821165924026,1.2605000000000106,10.920000000001906
0.815,1.475227,1.053131,1.4617200000000001,0.9161570000000001,1.2984559999999998,0.51589,0.976584,0.181431,0.918733,0.148179,1.012863,0.049883000000000004,84.36827281723991,67.81005505803076,46.0986736600776,29.889727326214906,16.558217759209157,21.711381397953154,16.208946333862695,-63.43165164089364,298.1907740578118,211.3524513911198,1.2870000000000152,7.889999999999079
0.82,1.4856880000000001,1.052518,1.472329,0.915314,1.3121859999999999,0.514146,0.983789,0.185678,0.924533,0.154792,1.014252,0.052372,84.4388702860101,68.23851803415067,45.0061930538689,27.529873699532803,16.200352251859428,23.232324980281774,17.476319354336095,-81.9893908046253,316.6880780065054,246.64401765771848,1.3394000000000006,9.779999999998049
0.825,1.4961300000000002,1.052172,1.482873,0.9145599999999999,1.326489,0.512232,0.9915170000000001,0.19009800000000002,0.930913,0.16157300000000002,1.015225,0.055244,84.4973303074456,68.75900645628269,43.88074427826448,25.205357767824598,15.738323851162903,24.87826217801821,18.675386510439882,-82.99196704025171,331.88531117979676,254.66273948894033,1.3847999999999958,10.03999999999975
0.83,1.506488,1.052059,1.4936099999999999,0.913765,1.341215,0.5102610000000001,0.9998429999999999,0.194608,0.9378719999999999,0.16863999999999998,1.016858,0.058199,84.67993313795908,69.30950055650217,42.75832246442243,22.735375715196927,15.37043258145691,26.551178092079745,20.0229467492255,-101.02135817263465,346.61621151377744,277.95280381228457,1.4397999999999982,9.540000000000651
0.835,1.5167329999999999,1.052095,1.503878,0.913177,1.356418,0.508364,1.0087000000000002,0.19920500000000002,0.9455030000000001,0.17597100000000002,1.018519,0.061409,84.71309943354085,69.98498916410429,41.6405648709483,20.185650322385573,14.728110269436556,28.34442429315599,21.45491454856273,-137.5673232634752,356.3044082492031,329.1665929592853,1.4802000000000024,7.73999999999994
0.84,1.5270329999999999,1.052289,1.514116,0.9128,1.371961,0.506537,1.018564,0.20363499999999998,0.9536749999999999,0.18344200000000002,1.019731,0.065244,84.70936823561085,70.7146088867887,40.60038671221692,17.28577403339856,13.994759348822157,30.11422217457178,23.314612678818357,-146.34960764769986,360.27097518412927,313.1065242154727,1.5171999999999977,11.309999999999366
0.845,1.537193,1.05264,1.524232,0.912568,1.3873689999999999,0.5047389999999999,1.028219,0.208661,0.9624539999999999,0.191143,1.022035,0.06933,84.71341871699026,71.4488045240307,39.50167047903342,14.91569068831596,13.264614192959556,31.947134044997284,24.58597979071746,-28.27633019162332,350.4413453713366,256.199016976493,1.5932999999999962,17.340000000000117
0.85,1.54727,1.053156,1.536721,0.913083,1.403318,0.50297,1.038319,0.214064,0.9719840000000001,0.199375,1.0255699999999999,0.07420600000000001,85.69314310159744,71.98114705469152,38.36251142640637,12.48590857782308,13.711996046905924,33.61863562828515,25.87660284858329,-18.45685073564594,359.24212430476354,267.0683495199805,1.690599999999999,14.470000000000281
0.855,1.557096,1.053831,1.5469549999999999,0.913245,1.419402,0.501337,1.049213,0.21979200000000002,0.9826010000000001,0.208049,1.029972,0.08035500000000001,85.87418470615842,72.79413902055532,37.2545837325104,9.997920446593131,13.080045685603096,35.53955528804492,27.256663285917266,-121.09193220336311,381.82459545925167,256.7896344763253,1.737999999999999,11.749999999999783
0.86,1.566626,1.054681,1.557094,0.913539,1.43559,0.499762,1.0611869999999999,0.225756,0.9950829999999999,0.216755,1.035663,0.08725000000000001,86.13640642858799,73.6353297037157,36.19844812083803,7.753948927491487,12.501076724872291,37.43688158287767,28.444499193346545,-116.30063461177248,382.9688043202371,281.5235089530789,1.808099999999997,13.44999999999984
0.865,1.575904,1.055663,1.5671220000000001,0.914057,1.452082,0.498273,1.074155,0.232021,1.008057,0.22613,1.042452,0.094761,86.45122429031119,74.53418495082582,35.16494161957852,5.093043244130461,11.91703933948537,39.3692433312473,30.071898375448058,-126.70748102144375,385.8499750944393,331.4980809042535,1.8724999999999976,0.4300000000001521
0.87,1.584923,1.056788,1.576805,0.9148120000000001,1.468697,0.496986,1.08801,0.23829,1.022028,0.23548,1.050372,0.102575,86.7274663719719,75.49346445731405,34.19808312349198,2.4386031211029024,11.234001914657853,41.295381333822064,31.759480002389083,-128.94688791214423,375.1849850719229,315.6338611444359,1.8123999999999985,-24.239999999999508
0.875,1.593746,1.0579960000000002,1.5864500000000001,0.915607,1.485204,0.495851,1.1026040000000001,0.244357,1.0369110000000001,0.244254,1.059684,0.110472,87.06673456060037,76.43916410023644,33.31807091826991,0.0898339313774898,10.627570460363927,43.12109318196653,33.22823698689242,-127.29303449064548,357.8479027113584,242.45771015782557,1.6301000000000023,-42.269999999999726
0.88,1.602466,1.059242,1.595934,0.916675,1.5018040000000001,0.49502100000000004,1.117694,0.249922,1.052855,0.25178100000000003,1.0700999999999998,0.117506,87.37671072969805,77.41563915994665,32.541778799011,-1.6422783049563454,9.961071569751397,44.87386036093565,34.18405710396734,-140.31123522829023,340.51742463083883,176.94514990162259,1.3897000000000008,-46.950000000000806
0.885,1.611024,1.060635,1.605154,0.917987,1.518364,0.49446100000000004,1.132983,0.254649,1.068421,0.258151,1.082422,0.123116,87.6435941626958,78.41913605461478,31.892868626339858,-3.10481985956879,9.224458108081024,46.52626742827492,34.99768848590865,-137.10549290452707,311.78397301758565,141.46010588397846,1.1605999999999939,-41.39999999999998
0.89,1.619521,1.062113,1.614448,0.9194910000000001,1.534694,0.494443,1.148091,0.25863400000000003,1.083637,0.263387,1.095755,0.12838,87.96287387985959,79.37285723915346,31.381157148041947,-4.217501014765181,8.590016640706125,47.99170009111151,35.598658162807126,-132.70530969503216,294.0214586775281,33.16757101882783,0.9757000000000007,-43.08999999999888
0.895,1.6280450000000002,1.063798,1.6236890000000002,0.921273,1.551224,0.495006,1.1631790000000002,0.262899,1.098726,0.26790800000000004,1.110787,0.132982,88.24941064365255,80.35200563252185,30.88552361747165,-4.443840578625274,7.897405011130701,49.466482015050204,35.329364196096925,-133.53831904371833,286.65357356083496,-192.01733092067937,0.7297000000000047,-43.06000000000079
0.9,1.6363830000000001,1.065652,1.632865,0.923295,1.56772,0.49608800000000003,1.178538,0.26710300000000003,1.114627,0.27068400000000004,1.1273170000000001,0.1367,88.58436512044496,81.32973167017602,30.47149584345615,-3.206989010144179,7.2546334502689405,50.85823582671986,33.67848485360033,-132.76685587347419,263.6179589866328,-261.2995857260754,0.5450999999999924,-28.93000000000029
0.905,1.644414,1.0677059999999998,1.641688,0.9255800000000001,1.584068,0.49764400000000003,1.194375,0.270575,1.1302919999999999,0.27335899999999996,1.145007,0.1395,88.90119227729551,82.33145582489955,30.228794219983012,-2.487574118853158,6.569736452395958,52.102661604916534,32.71636833883617,-122.07556555132999,230.62471833294447,-198.28281434176435,0.4404000000000015,-26.83999999999904
0.91,1.652354,1.069865,1.6506859999999999,0.927926,1.600305,0.499515,1.210567,0.273334,1.146462,0.27508800000000005,1.163191,0.14172800000000002,89.32671808828125,83.29284029352561,30.128357283476305,-1.5672994267063818,6.0338777947556395,53.16448301004931,31.695656710182686,-121.06686020682378,204.62162206727808,-220.11918950809795,0.2767000000000017,-28.210000000000687
0.915,1.660306,1.072133,1.659429,0.9304600000000001,1.616529,0.501698,1.227251,0.275702,1.162949,0.276126,1.1824290000000002,0.143067,89.64532580795976,84.28625795763205,30.13738013204273,-0.377796311712457,5.359067850327719,54.14887782558932,30.515176443755188,-128.9107428197609,181.61707147266935,-192.89446524920723,0.15829999999999442,-16.729999999999773
0.92,1.66811,1.0745850000000001,1.668147,0.9331079999999999,1.632651,0.504093,1.244307,0.277258,1.179983,0.276671,1.202236,0.14385599999999998,90.01498437055957,85.27021400400155,30.28956027922554,0.5228482215349274,4.744770366558029,54.980653724776005,29.76671205769061,-130.48375749141587,156.2754867450748,-86.08354593106313,0.10940000000000384,-14.689999999999399
0.925,1.675905,1.0770760000000001,1.676701,0.935843,1.648714,0.506699,1.261773,0.278254,1.19615,0.27722,1.222836,0.143868,90.32291998038264,86.26868970496908,30.55705701192901,0.9027160274844538,4.054230275413559,55.711632693040066,29.654340984444556,-131.95111013822458,133.08643870533234,-50.019234629176125,0.011400000000000288,-27.95000000000043
0.93,1.68354,1.0796510000000001,1.685196,0.9387190000000001,1.6645619999999999,0.509463,1.279546,0.278703,1.2137570000000002,0.276785,1.243309,0.14360900000000001,90.67321434760704,87.24795508243126,30.936436970601928,1.6699172592030802,3.4252592651757823,56.31151811182933,29.26651971139885,-136.10314162953176,111.77947720252338,-98.84848136995066,-0.17010000000000067,-30.57000000000059
0.935,1.691149,1.0823530000000001,1.693433,0.941694,1.6802190000000001,0.512368,1.297485,0.278676,1.2315630000000002,0.275519,1.264079,0.142903,90.93027862222347,88.23707976310523,31.407652298039928,2.741796127294879,2.6931988591182403,56.8294274650653,28.665856170745048,-146.62681675602025,94.90074092075415,-110.80742625253926,-0.2943000000000059,-23.010000000000634
0.94,1.698877,1.0850840000000002,1.701743,0.9447430000000001,1.695829,0.5153479999999999,1.3156079999999999,0.278217,1.249599,0.273842,1.285105,0.14177099999999998,91.16991386812168,89.21092277050609,31.950397249469226,3.7919518005957573,1.9589910976155949,57.26052552103686,28.15844544887347,-138.69247230046824,76.01844102813409,-111.77354999158318,-0.40020000000000466,-21.13999999999881
0.945,1.706433,1.0879539999999999,1.710032,0.947761,1.711263,0.518443,1.333873,0.277327,1.267817,0.271517,1.306403,0.14025700000000002,91.4705600763444,90.16428594023083,32.57467406488419,5.026553394054963,1.3062741361135721,57.589611875346634,27.548120670829228,-148.9523960413463,56.53362597519229,-119.19000356958333,-0.5056999999999918,-19.099999999999188
0.95,1.714061,1.090853,1.71795,0.950889,1.726355,0.5217849999999999,1.352302,0.276113,1.28624,0.26878500000000005,1.327742,0.138191,91.59159476577318,91.12212762857105,33.296265847782266,6.329720434604631,0.4694671372021304,57.825861780788784,26.966545413177634,-150.50216923335554,37.55680217448539,-89.87661070831541,-0.5911999999999967,-16.61000000000132
0.955,1.721553,1.0937999999999999,1.726093,0.95391,1.741498,0.525123,1.370801,0.274214,1.3049030000000001,0.26560500000000004,1.349575,0.13606800000000002,91.858828868516,92.05757642473598,34.092396527644496,7.4430419638984215,-0.19874755621998474,57.96517989709149,26.649354563746073,-144.6606283753509,27.316563747313413,-86.35759367933524,-0.6718000000000052,-15.510000000000776
0.96,1.7291020000000001,1.0967829999999998,1.73407,0.956956,1.756616,0.528467,1.389513,0.272249,1.323817,0.262067,1.371768,0.13363,92.0348412598612,93.01198040641258,34.91295298815066,8.809983511766378,-0.9771391465513801,58.09902741826192,26.10296947638428,-153.62949339742457,18.45646209754433,-116.09489661313494,-0.7463000000000046,-15.039999999999463
0.965,1.7366020000000002,1.099762,1.741997,0.959935,1.771514,0.531876,1.40843,0.270061,1.342886,0.258142,1.3942729999999999,0.131051,92.20956952904118,93.94461201923541,35.794867501168476,10.306461903553751,-1.7350424901942318,58.14974451806693,25.488405597614722,-147.0516768819833,1.046911492313284,-117.29927165033257,-0.8221999999999999,-17.9199999999993
0.97,1.7440820000000001,1.102812,1.74997,0.962937,1.78631,0.535374,1.427546,0.267486,1.3623560000000001,0.253845,1.4171610000000001,0.128288,92.41042716219366,94.85808307756487,36.74858654437982,11.818609784498864,-2.4476559153712145,58.10949653318505,24.929976759880955,-148.15500138155485,-11.071390496092437,-169.27324527823075,-0.9254999999999978,-17.04999999999954
0.975,1.75154,1.105768,1.7577829999999999,0.965883,1.800944,0.538894,1.447012,0.265019,1.382007,0.248887,1.440135,0.125168,92.55538727042577,95.77197977443555,37.73294916132954,13.93727601649713,-3.216592504009782,58.03903061310601,23.795673144832413,-144.9387593761584,-28.00422572227672,-173.8629497698581,-0.9926999999999955,-9.680000000000213
0.98,1.759036,1.1087090000000002,1.7657360000000002,0.96877,1.8153510000000002,0.542447,1.466609,0.26196400000000003,1.402051,0.24391800000000002,1.4636900000000002,0.122087,92.74111435031818,96.63815785945098,38.8087035834887,15.617356321306328,-3.8970435091328,57.829454275962284,23.191347262182372,-142.84124564692166,-51.82153715423179,-84.65780114414471,-1.0223,-7.8800000000003685
0.985,1.7665730000000002,1.111578,1.773588,0.97162,1.829741,0.545922,1.4871590000000001,0.258527,1.42237,0.238664,1.487542,0.118937,92.86938809656573,97.51439305704473,39.99357781548104,17.044482682090074,-4.645004960479,57.52081524156369,22.949095133390966,-154.11674800019583,-65.32180467910459,-68.61612113527217,-1.0714999999999992,-15.319999999999764
0.99,1.774225,1.1143640000000001,1.781379,0.974403,1.843859,0.549457,1.507306,0.254951,1.442991,0.23320300000000002,1.511651,0.11561199999999999,92.92608364628028,98.36429463541504,41.1880584062438,18.682872355414148,-5.43821098913476,57.17623622917124,22.50518605082965,-149.9935280008684,-75.89239725592655,-152.4771071471497,-1.1754999999999978,-15.690000000000124
0.995,1.781907,1.1170499999999999,1.78932,0.977049,1.857852,0.552789,1.527616,0.251094,1.464578,0.226909,1.53609,0.11215000000000001,93.03095937429771,99.1758996147854,42.41400834578097,20.989684283861504,-6.144940240487685,56.76189126900442,21.424324061919467,-149.03121082483025,-87.38597630327966,-151.61978711379746,-1.2284000000000006,-4.9200000000012745
1.0,1.789761,1.119549,1.7972370000000002,0.979626,1.8718130000000002,0.5561180000000001,1.548177,0.247012,1.485786,0.220919,1.560951,0.108717,93.0583702986816,99.98689339606466,43.68451692992622,22.695528750234544,-6.928523097383064,56.30237646613844,20.988988179691674,-147.36390611419105,-101.22007033627686,-84.01532005087034,-1.2247000000000106,1.640000000000258
1.005,1.797503,1.121968,1.805186,0.982101,1.885534,0.559408,1.568991,0.24272100000000002,1.5072180000000002,0.21466200000000002,1.58612,0.10543300000000001,93.14414064055404,100.76271994218362,45.01302937654196,24.428858515131186,-7.61857930162958,55.749690565641664,20.584170861410772,-95.45834813268206,-116.88516745757401,-64.05931694553887,-1.2119999999999982,-2.0499999999990175
1.01,1.805365,1.124234,1.813997,0.984387,1.89917,0.562553,1.589206,0.238402,1.5283309999999999,0.208799,1.611376,0.101898,93.53207791262156,101.41518449133144,46.281659699768745,25.93326468953246,-7.883106578709885,55.1335247915627,20.348395010236285,-79.40106358249174,-139.06710990416033,-13.29576217845164,-1.2452000000000008,-9.660000000000194
1.015,1.813258,1.1263050000000001,1.822297,0.986645,1.912687,0.5655760000000001,1.61118,0.233565,1.550445,0.20221,1.636883,0.098239,93.70310203063013,102.11569196808463,47.75667250148457,27.305459261858317,-8.412589937454499,54.35901946660006,20.451213239626256,-137.13539546391178,-142.81846817419736,-17.39935465644605,-1.3086000000000002,-9.6999999999997
1.02,1.8210950000000001,1.128312,1.829947,0.988749,1.9260530000000002,0.568578,1.632478,0.22872800000000001,1.572927,0.195713,1.662523,0.094796,93.62921231302926,102.88367284637826,49.178332736557536,29.003931272885712,-9.254460533349004,53.705340109820725,20.174401463671824,-176.95145400631685,-135.97489079323483,-63.384044895535695,-1.3421999999999978,-8.659999999999771
1.025,1.829021,1.130092,1.837458,0.9907380000000001,1.939259,0.5714410000000001,1.654153,0.22376,1.5955570000000001,0.188788,1.688414,0.09130200000000001,93.464666548661,103.64677102617867,50.64750046751096,30.83012767684006,-10.182104477517669,52.99927055866771,19.8173727906709,-182.08241913289368,-151.1993783414495,-67.09799578624528,-1.395199999999998,-7.480000000000236
1.03,1.836989,1.131798,1.844994,0.992589,1.952134,0.574287,1.67601,0.21865600000000002,1.618473,0.181761,1.7144469999999998,0.087806,93.29108161944343,104.36636634412137,52.173020017715146,32.669598511905775,-11.075284724677942,52.19334632640623,19.50342150580937,-167.05552778702483,-166.24355907469365,-64.82681231307937,-1.4170000000000003,-0.20999999999993227
1.035,1.844857,1.1331820000000001,1.852637,0.994321,1.9649090000000002,0.577048,1.698003,0.213399,1.6416890000000002,0.174618,1.7406320000000002,0.084478,93.20677237320315,105.05943212859107,53.7225971606703,34.55349249313019,-11.852659755387918,51.33683496792077,19.169104667540104,-153.25781044203652,-187.36188563363552,11.565049468893552,-1.3972999999999973,2.720000000000209
1.04,1.8528360000000001,1.1347280000000002,1.860343,0.995923,1.9773520000000002,0.57975,1.720544,0.20771,1.665119,0.16778800000000002,1.766916,0.08128,93.09571548549208,105.70357831459039,55.383850844520516,35.76477884402221,-12.607862829098309,50.31972747006987,19.619072000498306,-138.07015027729068,-202.73718070352854,28.835833815009668,-1.3897999999999981,1.5799999999999135
1.045,1.860862,1.135844,1.86827,0.9974160000000001,1.9896410000000002,0.582269,1.742916,0.20253200000000002,1.6884839999999999,0.16072,1.793769,0.078496,93.06327218200009,106.29663344016092,56.98717027927543,37.52970727358523,-13.233361258160826,49.309463160885485,19.4574630056902,-125.27594939565307,-205.26609366726075,-48.202745656539705,-1.3814999999999982,-3.4200000000000865
1.05,1.869007,1.1369,1.876265,0.99873,2.001815,0.584654,1.765528,0.197546,1.712601,0.15397300000000003,1.8204310000000001,0.07553,93.00695451696498,106.86757684001982,58.60051030662256,39.46346576268965,-13.86062232305484,48.26706653339726,19.13704454393291,-114.90914738288599,-210.92378933152014,-135.3591209035655,-1.423999999999999,-14.870000000000415
1.055,1.8771110000000002,1.1378030000000001,1.8843640000000001,0.9999070000000001,2.013763,0.586825,1.787784,0.19235400000000002,1.7369949999999998,0.14648,1.8471469999999999,0.072765,93.01084658802766,107.39329932001735,60.193074052447066,42.08920225579252,-14.382452731989687,47.20022526757028,18.103871796654545,-99.64551408584006,-227.57675243166966,-182.4300598548815,-1.5302000000000024,-3.2000000000001334
1.06,1.88525,1.138511,1.8925290000000001,1.000842,2.025463,0.5888690000000001,1.810837,0.18703899999999998,1.761754,0.138671,1.874011,0.070172,93.02659271577453,107.88367017968777,61.892371170607205,44.57962722522311,-14.857077463913242,45.991299009080564,17.312743945384092,-96.05702599085922,-257.06524280193054,21.97555184952689,-1.4560000000000004,23.000000000000487
1.065,1.893484,1.139003,1.9007370000000001,1.00166,2.037213,0.590583,1.8353800000000002,0.181551,1.786459,0.13191999999999998,1.9009760000000002,0.067745,93.02294706784986,108.36597005974814,63.73639722019716,45.41276990504735,-15.34302299189828,44.629572839550974,18.323627315149814,-93.42826905553486,-265.5619614461029,124.63326969996362,-1.3001999999999974,18.43000000000035
1.07,1.901734,1.139305,1.9089580000000002,1.002262,2.048643,0.5921470000000001,1.858954,0.176429,1.8114770000000002,0.125669,1.9287860000000001,0.065396,93.01746150241215,108.80882165688074,65.4731422622612,46.914065619877476,-15.791360154468592,43.33567939461953,18.55907664238373,-86.04894125821822,-240.5034206330041,-121.54500123875908,-1.2716999999999967,2.5299999999998746
1.075,1.909977,1.139433,1.917214,1.002678,2.059964,0.5935090000000001,1.881019,0.171773,1.836751,0.119203,1.95601,0.063447,93.02923574565047,109.23274815013093,67.00820951691,49.90003221414778,-16.203512404480463,42.22453863322093,17.108177302762222,-76.3255976786126,-266.03062810473807,-18.689671800439793,-1.2748999999999986,3.5699999999998258
1.08,1.918244,1.1393330000000002,1.925552,1.002877,2.071098,0.594592,1.9062999999999999,0.166511,1.8622370000000001,0.11292,1.9832480000000001,0.061728000000000005,93.06558832236573,109.62020445362045,68.9448313400483,50.572651415668965,-16.55461613125472,40.67537311357215,18.37217992437933,-70.25030584835571,-273.6149304662317,-40.27809015663731,-1.2359999999999984,10.419999999999865
1.085,1.9265930000000002,1.139013,1.933894,1.002906,2.081974,0.59554,1.928456,0.162304,1.887839,0.10684300000000001,2.010533,0.060293,93.07049566112794,109.97651112409196,70.48812179553335,53.7827253943375,-16.90601546296402,39.48838932855861,16.70539640119585,-76.29758548744114,-251.18140476027241,-129.00060563624282,-1.1706999999999999,17.68999999999988
1.09,1.934873,1.1385530000000001,1.9422260000000002,1.002729,2.093435,0.596495,1.952906,0.157409,1.9138060000000001,0.101213,2.037839,0.059116999999999996,93.09875294901187,110.416344935141,72.25278586917157,55.17061200115467,-17.31759198612913,38.16355906596942,17.082173868016902,-67.26625045915137,-284.7000519250256,128.4420310642054,-1.0590999999999995,12.790000000000134
1.095,1.943248,1.1378350000000002,1.950626,1.002343,2.1037730000000003,0.596956,1.9769390000000002,0.15305000000000002,1.9387210000000001,0.096252,2.0651,0.05824,93.11687171386326,110.6955496814188,74.05416087211044,56.06434416027254,-17.578677967555535,36.64138880930835,17.989816711837904,-47.64453051947153,-311.5077350675318,107.4282994758767,-1.0427999999999984,-0.6100000000000433
1.1,1.9515540000000002,1.1369390000000001,1.959038,1.001747,2.114043,0.5971559999999999,2.0016220000000002,0.149122,1.964825,0.090785,2.0923719999999997,0.057631999999999996,93.16856315967186,110.96260045099571,75.9141187357016,57.75766187292594,-17.794037291323846,35.0484817152941,18.15645686277567,-31.660716085801226,-332.5221575890336,11.276444100259642,-1.0652,4.039999999999885
1.105,1.959896,1.135785,1.967483,1.000943,2.123554,0.5968049999999999,2.025886,0.145091,1.991118,0.0856,2.11962,0.057317,93.22040027752445,111.115685405938,77.79951817251998,59.69693701967948,-17.895285128413548,33.316167233418014,18.1025811528405,-28.81995735228171,-330.07643952628285,-40.072667622651146,-1.0023999999999995,12.210000000000122
